"","TaxonID","class","scientificName","documentType","urls"
"360",5008,"Malacostraca","Palaemonias ganteri","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3698.pdf"
"361",5008,"Malacostraca","Palaemonias ganteri","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2593.pdf"
"362",5008,"Malacostraca","Palaemonias ganteri","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1534.pdf"
"363",5008,"Malacostraca","Palaemonias ganteri","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/48/46337?link-type=pdf"
"364",5307,"Malacostraca","Palaemonias alabamae","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Alabama Cave Shrimp Recovery Plan Amendment.pdf"
"365",5307,"Malacostraca","Palaemonias alabamae","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/970904.pdf"
"366",5307,"Malacostraca","Palaemonias alabamae","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/4103.pdf"
"367",5307,"Malacostraca","Palaemonias alabamae","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2351.pdf"
"368",5307,"Malacostraca","Palaemonias alabamae","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1007.pdf"
"369",7903,"Malacostraca","Syncaris pacifica","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/980731a.pdf"
"370",7903,"Malacostraca","Syncaris pacifica","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3953.pdf"
"371",7903,"Malacostraca","Syncaris pacifica","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1828.pdf"
"372",7903,"Malacostraca","Syncaris pacifica","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1199.pdf"
"373",8284,"Malacostraca","Pacifastacus fortis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/980828.pdf"
"374",8284,"Malacostraca","Pacifastacus fortis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/9351.pdf"
"375",8284,"Malacostraca","Pacifastacus fortis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1450.pdf"
"376",9792,"Malacostraca","Cambarus cracens","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/204186"
"377",9792,"Malacostraca","Cambarus cracens","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/156286"
"378",9792,"Malacostraca","Cambarus cracens","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Slenderclaw Crayfish Recovery Outline.pdf"
"379",9792,"Malacostraca","Cambarus cracens","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/86/50264?link-type=pdf"
"380",9801,"Malacostraca","Cambarus pristinus","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/226381"
"381",10375,"Malacostraca","Cambarus veteranus","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/20180531_GRC_BSC_Signed recoveryoutline_final.pdf"
"382",10375,"Malacostraca","Cambarus veteranus","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/6579.pdf"
"383",10375,"Malacostraca","Cambarus veteranus","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/87/14662"
"384",1552,"Malacostraca","Cambarus zophonastes","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/c zophonastes rp.pdf"
"385",1552,"Malacostraca","Cambarus zophonastes","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/11925.pdf"
"386",1552,"Malacostraca","Cambarus zophonastes","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2697.pdf"
"387",1552,"Malacostraca","Cambarus zophonastes","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1935.pdf"
"388",8915,"Malacostraca","Procambarus econfinae","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/187105"
"389",8915,"Malacostraca","Procambarus econfinae","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/136399"
"390",8915,"Malacostraca","Procambarus econfinae","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/136261"
"391",8915,"Malacostraca","Procambarus econfinae","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/079797 20231129_PCC_Draft_Recovery_Plan_1.pdf"
"392",8915,"Malacostraca","Procambarus econfinae","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/87/546"
"393",9827,"Malacostraca","Procambarus horsti","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/151851"
"394",9832,"Malacostraca","Procambarus milleri","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/238642"
"395",9832,"Malacostraca","Procambarus milleri","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/238537"
"396",9832,"Malacostraca","Procambarus milleri","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/215845"
"397",9834,"Malacostraca","Procambarus orcinus","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/151852"
"398",6252,"Malacostraca","Procambarus pictus","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/196999"
"399",6252,"Malacostraca","Procambarus pictus","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/203649"
"400",7877,"Insecta","Somatochlora hineana","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/hedplan.pdf"
"401",7877,"Insecta","Somatochlora hineana","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2152.pdf"
"402",7877,"Insecta","Somatochlora hineana","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/75/21394?link-type=pdf"
"403",9133,"Insecta","Zapada glacier","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/20221114_MT_Stoneflies_FinalRP_v6.pdf"
"404",8276,"Insecta","Lednia tumana","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/20221114_MT_Stoneflies_FinalRP_v6.pdf"
"405",2564,"Insecta","Ambrysus amargosus","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/900928d.pdf"
"406",2564,"Insecta","Ambrysus amargosus","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3454.pdf"
"407",2564,"Insecta","Ambrysus amargosus","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/50/20777?link-type=pdf"
"408",2319,"Insecta","Elaphrus viridis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Vernal Pool Ecosystem Final Recovery Plan.pdf"
"409",2319,"Insecta","Elaphrus viridis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3247.pdf"
"410",2319,"Insecta","Elaphrus viridis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1327.pdf"
"411",2319,"Insecta","Elaphrus viridis","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/45/52807?link-type=pdf"
"412",3401,"Insecta","Pseudanophthalmus hubrichti","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/242927"
"413",1411,"Insecta","Pseudanophthalmus hubbardi","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/242927"
"414",8016,"Insecta","Pseudanophthalmus parvicollis","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/242927"
"415",6531,"Insecta","Pseudanophthalmus holsingeri","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/242927"
"416",6123,"Insecta","Brychius hungerfordi","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/060928a.pdf"
"417",6123,"Insecta","Brychius hungerfordi","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/948.pdf"
"418",6123,"Insecta","Brychius hungerfordi","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2678.pdf"
"419",6123,"Insecta","Brychius hungerfordi","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1482.pdf"
"420",3057,"Insecta","Optioservus phaeus","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/169759"
"421",3135,"Insecta","Euphilotes battoides allyni","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Recovery Plan Amendment ESB.pdf"
"422",3135,"Insecta","Euphilotes battoides allyni","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/980928d.pdf"
"423",3135,"Insecta","Euphilotes battoides allyni","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3501.pdf"
"424",3135,"Insecta","Euphilotes battoides allyni","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1227.pdf"
"425",3135,"Insecta","Euphilotes battoides allyni","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/42/7972?link-type=pdf"
"426",4418,"Insecta","Euphilotes enoptes smithi","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/183160"
"427",4418,"Insecta","Euphilotes enoptes smithi","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/841109.pdf"
"428",4418,"Insecta","Euphilotes enoptes smithi","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3091.pdf"
"429",4418,"Insecta","Euphilotes enoptes smithi","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1024.pdf"
"430",4418,"Insecta","Euphilotes enoptes smithi","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/42/7972?link-type=pdf"
"431",9743,"Insecta","Danaus plexippus","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/191345"
"432",218,"Insecta","Rhaphiomidas trochilus","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/169869"
"433",212,"Insecta","Drosophila aglaia","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/RecoveryOutlineTwelvePictureWingFlies.pdf"
"434",212,"Insecta","Drosophila aglaia","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2733.pdf"
"435",212,"Insecta","Drosophila aglaia","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2006.pdf"
"436",212,"Insecta","Drosophila aglaia","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/73/73795?link-type=pdf"
"437",6808,"Insecta","Drosophila musaphilia","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final_KIRP_ExecSum_Hyperlinks_A.pdf"
"438",6808,"Insecta","Drosophila musaphilia","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3795.pdf"
"439",6808,"Insecta","Drosophila musaphilia","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2404.pdf"
"440",6808,"Insecta","Drosophila musaphilia","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2000.pdf"
"441",6808,"Insecta","Drosophila musaphilia","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/73/73795?link-type=pdf"
"442",937,"Insecta","Drosophila sharpi","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final_KIRP_ExecSum_Hyperlinks_A.pdf"
"443",937,"Insecta","Drosophila sharpi","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3796.pdf"
"444",937,"Insecta","Drosophila sharpi","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2403.pdf"
"445",937,"Insecta","Drosophila sharpi","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/75/18960?link-type=pdf"
"446",6666,"Insecta","Drosophila tarphytrichia","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/RecoveryOutlineTwelvePictureWingFlies.pdf"
"447",6666,"Insecta","Drosophila tarphytrichia","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2706.pdf"
"448",6666,"Insecta","Drosophila tarphytrichia","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1995.pdf"
"449",6666,"Insecta","Drosophila tarphytrichia","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/73/73795?link-type=pdf"
"450",5766,"Malacostraca","Spelaeorchestia koloana","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final_KIRP_ExecSum_Hyperlinks_A.pdf"
"451",5766,"Malacostraca","Spelaeorchestia koloana","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3773.pdf"
"452",5766,"Malacostraca","Spelaeorchestia koloana","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2406.pdf"
"453",5766,"Malacostraca","Spelaeorchestia koloana","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1029.pdf"
"454",5766,"Malacostraca","Spelaeorchestia koloana","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/68/17430?link-type=pdf"
"455",7175,"Insecta","Stygoparnus comalensis","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/78/63100?link-type=pdf"
"456",3403,"Insecta","Heterelmis comalensis","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/78/63100?link-type=pdf"
"457",2806,"Gastropoda","Pyrgulopsis neomexicana","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/940831b.pdf"
"458",2806,"Gastropoda","Pyrgulopsis neomexicana","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3018.pdf"
"459",2806,"Gastropoda","Pyrgulopsis neomexicana","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1301.pdf"
"460",6642,"Gastropoda","Oxyloma haydeni kanabensis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/951012.pdf"
"461",6642,"Gastropoda","Oxyloma haydeni kanabensis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1823.pdf"
"462",4509,"Bivalvia","Arcidens wheeleri","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/040602.pdf"
"463",4509,"Bivalvia","Arcidens wheeleri","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2583.pdf"
"464",5625,"Insecta","Rhadine persephone","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final RP Amendment Travis-Williamson Karst Inverts.pdf"
"465",5625,"Insecta","Rhadine persephone","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/940825.pdf"
"466",5625,"Insecta","Rhadine persephone","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/7470.pdf"
"467",5625,"Insecta","Rhadine persephone","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2559.pdf"
"468",5625,"Insecta","Rhadine persephone","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1309.pdf"
"469",66,"Insecta","Nicrophorus americanus","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/164076"
"470",66,"Insecta","Nicrophorus americanus","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/165011"
"471",66,"Insecta","Nicrophorus americanus","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/164076"
"472",66,"Insecta","Nicrophorus americanus","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/165011"
"473",66,"Insecta","Nicrophorus americanus","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/910927.pdf"
"474",66,"Insecta","Nicrophorus americanus","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3389.pdf"
"475",66,"Insecta","Nicrophorus americanus","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2752.pdf"
"476",66,"Insecta","Nicrophorus americanus","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1278.pdf"
"477",7850,"Insecta","Desmocerus californicus dimorphus","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Revised recovery plan for VELB.pdf"
"478",7850,"Insecta","Desmocerus californicus dimorphus","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/10341.pdf"
"479",7850,"Insecta","Desmocerus californicus dimorphus","ReviewURLs","https://www.govinfo.gov/link/fr/79/55879"
"480",7850,"Insecta","Desmocerus californicus dimorphus","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1026.pdf"
"481",7850,"Insecta","Desmocerus californicus dimorphus","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/45/52803?link-type=pdf"
"482",3394,"Insecta","Callophrys mossii bayensis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/APG amendment MBB SBEB.pdf"
"483",3394,"Insecta","Callophrys mossii bayensis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/841010.pdf"
"484",3394,"Insecta","Callophrys mossii bayensis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/956.pdf"
"485",3394,"Insecta","Callophrys mossii bayensis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1546.pdf"
"486",3394,"Insecta","Callophrys mossii bayensis","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/42/7972?link-type=pdf"
"487",8535,"Insecta","Glaucopsyche lygdamus palosverdesensis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/RP Amendment Palos Verdes blue butterfly.pdf"
"488",8535,"Insecta","Glaucopsyche lygdamus palosverdesensis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/840119.pdf"
"489",8535,"Insecta","Glaucopsyche lygdamus palosverdesensis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3412.pdf"
"490",8535,"Insecta","Glaucopsyche lygdamus palosverdesensis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2149.pdf"
"491",8535,"Insecta","Glaucopsyche lygdamus palosverdesensis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/985.pdf"
"492",8535,"Insecta","Glaucopsyche lygdamus palosverdesensis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1247.pdf"
"493",8535,"Insecta","Glaucopsyche lygdamus palosverdesensis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/986.pdf"
"494",8535,"Insecta","Glaucopsyche lygdamus palosverdesensis","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/45/44939?link-type=pdf"
"495",4382,"Insecta","Apodemia mormo langei","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/RP Amendment_AntiochDunes.pdf"
"496",4382,"Insecta","Apodemia mormo langei","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Antioch Dunes Species (1).pdf"
"497",4382,"Insecta","Apodemia mormo langei","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3078.pdf"
"498",4382,"Insecta","Apodemia mormo langei","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1250.pdf"
"499",4382,"Insecta","Apodemia mormo langei","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/42/7972?link-type=pdf"
"500",6930,"Insecta","Speyeria zerene hippolyta","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/010822.pdf"
"501",6930,"Insecta","Speyeria zerene hippolyta","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1896.pdf"
"502",6930,"Insecta","Speyeria zerene hippolyta","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3209.pdf"
"503",6930,"Insecta","Speyeria zerene hippolyta","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/45/44935?link-type=pdf"
"504",5907,"Insecta","Euphydryas editha taylori","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/SIGNED - TCB dRP (20221109).pdf"
"505",5907,"Insecta","Euphydryas editha taylori","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/78/61505?link-type=pdf"
"506",7881,"Insecta","Euproserpinus euterpe","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/840208.pdf"
"507",7881,"Insecta","Euproserpinus euterpe","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2993.pdf"
"508",7881,"Insecta","Euproserpinus euterpe","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1123.pdf"
"509",7881,"Insecta","Euproserpinus euterpe","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/43/28938?link-type=pdf"
"510",2464,"Euchelicerata","Texella reddelli","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final RP Amendment Travis-Williamson Karst Inverts.pdf"
"511",2464,"Euchelicerata","Texella reddelli","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/940825.pdf"
"512",2464,"Euchelicerata","Texella reddelli","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/6381.pdf"
"513",2464,"Euchelicerata","Texella reddelli","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2556.pdf"
"514",2464,"Euchelicerata","Texella reddelli","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1517.pdf"
"515",9795,"Malacostraca","Cambarus elkensis","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/170731"
"516",10197,"Malacostraca","Lirceolus smithii","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/241720"
"517",1550,"Malacostraca","Lirceus usdagalun","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/970930c.pdf"
"518",1550,"Malacostraca","Lirceus usdagalun","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3356.pdf"
"519",1550,"Malacostraca","Lirceus usdagalun","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3205.pdf"
"520",1550,"Malacostraca","Lirceus usdagalun","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1279.pdf"
"521",4519,"Gastropoda","Assiminea pecos","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final Recovery Plan Four Invertebrates of Pecos River Valley_1.pdf"
"522",4519,"Gastropoda","Assiminea pecos","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2965.pdf"
"523",4519,"Gastropoda","Assiminea pecos","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1695.pdf"
"524",4519,"Gastropoda","Assiminea pecos","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/76/33036?link-type=pdf"
"525",4402,"Gastropoda","Inflectarius magazinensis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/940201.pdf"
"526",1776,"Gastropoda","Novisuccinea chittenangoensis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/060823.pdf"
"527",1776,"Gastropoda","Novisuccinea chittenangoensis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2709.pdf"
"528",1776,"Gastropoda","Novisuccinea chittenangoensis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2014.pdf"
"529",1776,"Gastropoda","Novisuccinea chittenangoensis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1034.pdf"
"530",2781,"Bivalvia","Pleurobema rubrum","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/204434"
"531",4987,"Gastropoda","Pyrgulopsis avernalis","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/133012"
"532",1778,"Gastropoda","Pyrgulopsis bernardina","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/77/23060?link-type=pdf"
"533",6218,"Gastropoda","Pyrgulopsis bruneauensis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/020930.pdf"
"534",6218,"Gastropoda","Pyrgulopsis bruneauensis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/6448.pdf"
"535",6218,"Gastropoda","Pyrgulopsis bruneauensis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2602.pdf"
"536",6218,"Gastropoda","Pyrgulopsis bruneauensis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1062.pdf"
"537",8979,"Gastropoda","Pyrgulopsis carinifera","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/133012"
"538",6644,"Gastropoda","Pyrgulopsis chupaderae","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2978.pdf"
"539",6644,"Gastropoda","Pyrgulopsis chupaderae","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/77/41088?link-type=pdf"
"540",4830,"Gastropoda","Pyrgulopsis crystalis","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/204770"
